Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m),Frequency = 1000,Averaging Level = 16,F/T Serial Number = FT18766,Time Started = 2020-03-02 11:45:35 AM
-1.883146048,-10.07832813,-181.9453735,6.839231491,0.702907622,-0.014242345,-0.037589477,,,
-2.282094002,-10.03779411,-183.1237793,6.884180069,0.897118747,0.113508224,-0.037593043,,,
-2.515928507,-12.3114481,-176.6431122,6.835838795,1.210865498,0.342562705,-0.038698587,,,
-2.526354074,-13.62307549,-172.6904297,6.876849651,1.135059834,0.4292925,-0.039821834,,,
-3.185412645,-13.15348434,-176.0442963,7.020655632,1.068163991,0.554134548,-0.039880052,,,
-3.356603384,-12.06417751,-181.6733093,7.113562107,1.290879369,0.65474987,-0.039155791,,,
-3.025209188,-12.50516796,-182.3512115,7.045369625,1.551967978,0.738069773,-0.038636264,,,
-2.94727993,-14.26060295,-176.7162323,6.853306293,1.647637367,0.704216897,-0.038781419,,,
-2.350515127,-15.62206554,-165.9556427,6.618810654,1.584407687,0.550537705,-0.039883011,,,
-1.426989436,-16.89452744,-162.6030884,6.710939884,1.27697432,0.41278404,-0.041271909,,,
-2.074982643,-14.26831627,-171.2440796,6.972704887,0.947942853,0.267724127,-0.040717933,,,
-2.657725096,-11.88004875,-182.6495056,6.986120701,1.155352354,0.340977103,-0.03824878,,,
-2.496047258,-10.9583807,-183.6752167,6.837713718,1.338836789,0.418844789,-0.037227198,,,
-2.014870405,-13.01978207,-173.6735229,6.698239326,1.277317524,0.370999575,-0.038567994,,,
-1.73060143,-14.90590954,-166.0689697,6.67176199,0.987617552,0.124605551,-0.040174646,,,
-1.763085604,-13.35621929,-171.7842102,6.800276756,0.675225973,0.064818256,-0.039586157,,,
-2.780057669,-10.0416069,-184.5068817,6.845489502,0.866529405,0.095324211,-0.03710154,,,
-2.760713339,-9.190120697,-189.2275543,6.784930706,1.115726829,0.177536651,-0.035855934,,,
-1.998818398,-10.96451473,-181.3233032,6.588572025,1.099129558,0.181967869,-0.036336047,,,
-1.790718913,-12.90902615,-170.4130707,6.408463955,0.914856851,0.085720405,-0.037605472,,,
-2.084913492,-13.04172611,-170.1704407,6.571486473,0.81236887,0.067300379,-0.038617086,,,
-2.665833235,-9.246141434,-183.230896,6.832880974,0.998526871,0.036151145,-0.037291096,,,
-2.328549623,-7.376252174,-193.6752777,6.837847233,1.263035655,0.055977147,-0.035305731,,,
-2.507945299,-8.344059944,-188.6086121,6.72777319,1.364049554,0.103649646,-0.035670551,,,
-1.773514986,-10.7954731,-175.4942627,6.636226177,1.216254115,0.125228837,-0.037814491,,,
-1.26864779,-12.46127892,-170.6450348,6.935864925,1.081823945,0.05809531,-0.040644985,,,
-2.171684027,-9.495620728,-182.2470245,7.198557854,1.100842953,0.090135589,-0.039498905,,,
-2.405334949,-6.915481567,-195.0079803,7.173890591,1.26336956,0.208070889,-0.036787677,,,
-2.434881926,-8.112098694,-191.8852997,7.015442848,1.383677602,0.41578126,-0.036560606,,,
-1.415333509,-11.39844513,-177.0509949,6.914707184,1.415189147,0.266057849,-0.03905489,,,
-0.594439387,-13.28794003,-170.1436768,7.004108429,1.107153654,0.117164351,-0.041165846,,,
-1.355354428,-11.02933884,-178.2220306,7.16317749,0.973129094,0.037529714,-0.040192436,,,
-2.171585798,-7.924347878,-191.8206177,7.24079752,1.18957305,0.115824744,-0.037747754,,,
-1.823903322,-8.474996567,-191.6805725,7.127877712,1.413944602,0.130639926,-0.037186229,,,
-2.068112612,-10.90741348,-180.2974854,6.979329109,1.482742429,0.204326436,-0.038710075,,,
-1.930024505,-12.83913708,-171.8280945,6.966275215,1.413071752,0.145676076,-0.04054212,,,
-2.442242622,-11.33760929,-177.1919403,7.116011143,1.089930177,0.036763359,-0.040159903,,,
-3.938381195,-8.724025726,-187.9372711,7.095616817,1.375151038,0.092626162,-0.03775524,,,
-3.925498486,-8.39101696,-190.272995,6.958187103,1.730969548,0.203523993,-0.036569494,,,
-3.176722288,-11.28216743,-180.3357391,6.778649807,1.731945157,0.207033813,-0.037589054,,,
-3.865688562,-12.16414452,-173.9971619,6.693044662,1.557894349,0.258144319,-0.038466401,,,
-3.349620342,-11.5360384,-177.418335,6.703551769,1.266717911,0.063971199,-0.037783873,,,
-3.963701963,-7.59967947,-191.4754028,6.858044147,1.250755429,0.071981378,-0.035816841,,,
-4.192028522,-6.358934879,-195.8551331,6.774086952,1.693826079,0.277282149,-0.034587232,,,
-3.207793236,-7.471168995,-189.6675262,6.579760075,1.574743509,0.32398966,-0.034691021,,,
-2.344111443,-9.614982605,-180.2416229,6.5189991,1.510106325,0.276989341,-0.036168111,,,
-2.40359211,-9.47712326,-180.6793518,6.714443684,1.211186051,0.223153174,-0.037162208,,,
-2.169818878,-6.603547096,-192.1520233,6.917178631,1.269257784,0.320430666,-0.035998469,,,
-2.629855871,-5.3366189,-198.2774811,6.886345387,1.694603443,0.572662413,-0.03473085,,,
-1.964529514,-6.3895154,-192.8164368,6.826334953,1.529337168,0.598261118,-0.035403283,,,
-1.157556295,-7.861945152,-186.3189545,6.852845192,1.443819404,0.462278605,-0.036780183,,,
-1.568337083,-8.045008659,-185.72435,6.923765659,1.439240098,0.497573644,-0.037279795,,,
-1.021707058,-7.491171837,-188.588974,7.012254238,1.434884191,0.443225324,-0.037182737,,,
-1.840040922,-7.146458626,-190.7358398,7.037357807,1.57046628,0.53202337,-0.036895834,,,
-1.580568075,-7.824698925,-187.4570618,7.025862694,1.455466509,0.497515202,-0.037479851,,,
-0.64549917,-8.920264244,-182.3554382,7.070347309,1.342424631,0.432314426,-0.038772341,,,
-1.52444756,-8.737615585,-183.827713,7.150563717,1.308113933,0.40402025,-0.038898181,,,
-1.837640643,-7.972986221,-189.062561,7.192781925,1.243559718,0.46345681,-0.038044454,,,
-3.049966335,-8.017240524,-191.2908936,7.286016464,1.628558874,0.789635181,-0.038088674,,,
-3.178778172,-9.260744095,-187.7501526,7.297082424,1.839810848,0.947378874,-0.03886592,,,
-2.624150991,-10.35059929,-183.725769,7.306193829,1.68873775,0.815077901,-0.039766843,,,
-2.861318111,-10.00338554,-184.599472,7.327582359,1.58472836,0.664002359,-0.039694493,,,
-2.664587736,-8.689058304,-189.4186554,7.296401501,1.448911428,0.547874868,-0.038519973,,,
-2.647672176,-8.605489731,-189.3756714,7.19009161,1.624653101,0.613957763,-0.037967346,,,
-2.681869745,-9.67491436,-183.9640961,7.067364216,1.745282292,0.645984173,-0.038417084,,,
-2.48413372,-10.90856075,-179.4475098,7.058608532,1.700592756,0.675767362,-0.039335227,,,
-3.521275759,-10.54292393,-182.4128723,7.138412476,1.716973543,0.698026419,-0.039133272,,,
-3.834241152,-9.200685501,-187.4483185,7.106486797,1.787784815,0.736662447,-0.037911713,,,
-3.894512177,-8.787838936,-188.9816895,7.002738476,1.853511333,0.766258657,-0.037055116,,,
-3.609563589,-10.05431366,-184.2748413,6.871325016,1.842307925,0.70223248,-0.03728846,,,
-3.260143042,-10.18296814,-182.5627136,6.866914749,1.665080905,0.526417434,-0.037614005,,,
-2.957099915,-9.60287571,-185.5737305,6.862565517,1.594974756,0.467462748,-0.036980264,,,
-3.149996042,-7.796761036,-192.2219391,6.873847961,1.563410044,0.368164659,-0.035759955,,,
-2.678732634,-6.908756733,-195.5405121,6.897672176,1.577028394,0.28086102,-0.035274901,,,
-2.642856121,-7.082363129,-195.0981598,6.838751793,1.55166769,0.257457435,-0.035052877,,,
-2.74475503,-7.625272274,-194.2234802,6.746694088,1.558954477,0.315523475,-0.034736758,,,
-2.510455847,-6.995896339,-195.1648102,6.717054844,1.505786896,0.412342578,-0.034417346,,,
-2.261030912,-6.151625156,-197.6237946,6.809723854,1.391056776,0.387010604,-0.034458016,,,
-2.498730659,-5.896973133,-198.2311859,6.940758705,1.497872829,0.480345607,-0.035013455,,,
-2.487738609,-5.620275021,-199.3769684,7.028524399,1.65096879,0.594901204,-0.035252439,,,
-2.314752817,-5.615244865,-199.0025635,7.040825844,1.787889481,0.677317917,-0.035380579,,,
-2.035525322,-5.437996864,-199.7824707,7.05574131,1.775344253,0.668613195,-0.035317119,,,
-2.00933218,-5.33611536,-199.985733,7.028900146,1.849398613,0.670394599,-0.035147008,,,
-2.436921835,-5.796873569,-195.7169647,6.934349537,1.951368451,0.599625945,-0.035430498,,,
-2.213417292,-7.490276337,-189.173111,7.123943806,1.986183047,0.586567819,-0.037658332,,,
-1.207733393,-8.305640221,-189.1783905,7.369274139,1.729520559,0.282958686,-0.038954101,,,
-0.810025513,-8.047837257,-192.6641998,7.417266846,1.420488715,-0.098831475,-0.038498418,,,
-0.749833882,-7.688537121,-195.2293091,7.463111877,1.181720138,-0.353013217,-0.038227415,,,
-0.441897988,-9.304901123,-190.3389282,7.427051544,1.060378075,-0.458772451,-0.03902014,,,
-0.370077908,-10.95418358,-183.8483887,7.492629051,1.021915436,-0.408194512,-0.040754391,,,
-0.208722919,-11.10527611,-184.0242462,7.546298027,0.833404005,-0.461971223,-0.041007086,,,
-0.503218293,-9.616518974,-190.301712,7.577954292,0.604729056,-0.488588154,-0.039820736,,,
-0.146151155,-9.270991325,-193.4681091,7.527143955,0.54003948,-0.510718763,-0.038906381,,,
-0.370768905,-10.27619839,-187.712204,7.419287682,0.584479928,-0.509425581,-0.039524802,,,
-0.426729262,-12.46728897,-178.3362579,7.418783665,0.669706941,-0.35877654,-0.041599974,,,
-0.801475465,-11.49312305,-181.0942535,7.548843861,0.502789617,-0.436761975,-0.041684613,,,
-1.303985834,-9.483610153,-190.0863647,7.557503223,0.4575499,-0.422952592,-0.039758261,,,
-2.374152184,-8.394886017,-195.1068878,7.446307659,0.539192379,-0.375591785,-0.038165273,,,
-1.788925767,-9.627511024,-189.0609741,7.260521889,0.643928707,-0.352242202,-0.03840307,,,
-1.239824772,-11.97759342,-178.3326569,7.263446331,0.580520689,-0.309395164,-0.04072976,,,
-1.2681216,-11.96659088,-178.2755432,7.35803318,0.401570708,-0.366491139,-0.041273374,,,
-1.905153155,-8.882346153,-190.3391571,7.336936474,0.405535907,-0.441557348,-0.038546648,,,
-2.356734514,-6.973598957,-197.6882782,7.250994205,0.555779696,-0.404232204,-0.036678928,,,
-1.929365158,-8.314745903,-192.2836456,7.074487686,0.574936688,-0.344013691,-0.036791937,,,
-1.460091114,-10.31954288,-181.7154694,6.892516613,0.459513754,-0.338833034,-0.037930269,,,
-1.217075825,-10.64890099,-179.9165649,6.851204872,0.301148474,-0.361372441,-0.0380799,,,
-1.963904738,-7.209010124,-192.212265,6.933504581,0.190892607,-0.410897523,-0.036072124,,,
-2.570421457,-4.599700928,-203.6698761,6.957161903,0.50048244,-0.232269019,-0.034159013,,,
-1.834993124,-5.906776428,-200.9851227,6.862235546,0.657965183,-0.02434081,-0.034143002,,,
-1.284493923,-8.749150276,-189.0844879,6.726268768,0.554381609,-0.036167447,-0.035572822,,,
-1.66200316,-10.62384129,-181.234848,6.75025034,0.467506856,-0.07182046,-0.037245874,,,
-1.680167794,-8.087241173,-186.7129974,6.958426476,0.500383675,-0.110173516,-0.037268035,,,
-2.049627781,-4.546326637,-202.0045166,7.10171032,0.753455877,-0.060176197,-0.035156196,,,
-1.859261155,-3.93427825,-207.6525116,7.010606289,0.857548058,-0.116034731,-0.03376124,,,
-0.837609947,-6.25209856,-198.7399597,6.803325653,0.543578327,-0.269180208,-0.034232299,,,
-0.58564651,-8.628937721,-188.1376801,6.649423599,0.375706881,-0.300026834,-0.035343391,,,
-0.485650271,-8.221440315,-188.2592926,6.653175354,0.298383206,-0.235432342,-0.035340488,,,
-1.535001397,-4.915109634,-200.1365051,6.719251633,0.512284994,-0.095664509,-0.033573344,,,
-2.536493063,-3.40440011,-208.7176208,6.758045197,0.846842289,0.142456919,-0.032378891,,,
-1.755345225,-4.950615883,-201.2705078,6.719758987,0.843032837,0.264953822,-0.033386705,,,
-0.912657678,-8.299788475,-188.8341675,6.786812305,0.737667799,0.164297819,-0.035940595,,,
-0.879921675,-8.332429886,-187.2136841,6.92781353,0.539145052,-0.007483735,-0.037004846,,,
-0.8120538,-5.71813345,-197.3986359,6.993527889,0.556460083,0.032375433,-0.035428451,,,
-1.258671403,-3.752236843,-205.2630768,6.959441662,0.807087779,0.240223572,-0.033904986,,,
-1.275613546,-4.931785583,-200.6254578,6.84913826,0.929572642,0.349847972,-0.034138929,,,
-0.614101589,-7.191469669,-189.3564148,6.87253809,0.879844487,0.221251801,-0.036294192,,,
-0.298956752,-7.854805946,-187.1521301,7.137226582,0.648824513,0.107823066,-0.038135962,,,
-1.299008131,-5.70176506,-198.0259094,7.288214684,0.485105783,0.117415935,-0.036804349,,,
-2.55895853,-4.774960518,-207.5721588,7.312772274,0.836453378,0.458032399,-0.035230025,,,
-3.110790253,-8.210158348,-202.0862885,7.32721138,1.193168163,1.017836452,-0.036257835,,,
-2.127976656,-12.08310986,-189.4150391,7.408689976,1.208138585,1.201632738,-0.039113526,,,
-1.683706284,-13.33512115,-188.3049622,7.543497562,0.779509544,1.035450697,-0.040060004,,,
-2.719686508,-9.934205055,-201.1139069,7.600541115,0.747000813,1.053391457,-0.03779222,,,
-2.503996372,-7.910861969,-210.8366089,7.614746571,1.213038921,1.206228137,-0.036116814,,,
-1.956300974,-9.654034615,-206.0099335,7.506823063,1.606102109,1.358200908,-0.036439132,,,
-1.276982427,-12.50215149,-193.0352631,7.292786598,1.680601835,1.431699991,-0.037779556,,,
-1.225345969,-14.9309721,-185.0204926,7.218615532,1.704060674,1.397195935,-0.039015222,,,
-2.622853279,-14.97589397,-188.0293427,7.277817249,1.831365705,1.592705131,-0.038705753,,,
-3.644781113,-12.70453739,-195.7873688,7.311336517,2.25955081,1.795803189,-0.037343249,,,
-3.672824144,-13.3864069,-194.4962616,7.288765907,2.457727671,1.911889791,-0.037475095,,,
-3.259131193,-15.70670033,-186.056778,7.243950844,2.251816511,1.761840343,-0.038934087,,,
-3.015669346,-16.91844559,-180.3974609,7.254447937,1.90777576,1.534757733,-0.040213692,,,
-3.320221901,-15.66442204,-184.5400085,7.277238369,1.85789907,1.442759991,-0.039434475,,,
-3.668849707,-12.93732357,-193.2558136,7.26154232,2.214694262,1.56783092,-0.037574768,,,
-3.502620935,-11.94876862,-195.5144348,7.209065437,2.418324471,1.588918924,-0.036872293,,,
-2.943310261,-12.66544533,-190.6978912,7.105919361,2.157987356,1.471987605,-0.037262706,,,
-2.221208572,-13.03546333,-186.6690521,7.033658981,1.905549407,1.286879301,-0.037679834,,,
-2.093349218,-12.61751652,-187.605545,6.961615562,1.851433396,1.176139951,-0.037107728,,,
-2.128735781,-11.17113018,-192.2016907,6.878098965,1.882739186,1.119827032,-0.03578584,,,
-2.13674283,-10.03433037,-193.3619232,6.732990265,1.953532219,1.056070447,-0.034820662,,,
-1.459235907,-9.940990448,-190.8655243,6.581632137,1.762003064,0.870677769,-0.034483085,,,
-1.195948005,-9.626769066,-188.1873322,6.473231792,1.644675136,0.682608962,-0.034397808,,,
-1.600955844,-8.60174942,-190.6711731,6.430816174,1.529369593,0.596802652,-0.03372726,,,
-1.577805877,-6.841739655,-195.8065948,6.343845844,1.464980364,0.526735842,-0.03239853,,,
-2.104997873,-5.953226089,-197.6705017,6.250287533,1.543314457,0.529853582,-0.031619728,,,
-1.722506046,-6.587359905,-193.8781128,6.192100048,1.47258234,0.462032616,-0.031938108,,,
-1.376430392,-6.84157896,-191.6190643,6.191224098,1.293825507,0.314206362,-0.032310063,,,
-1.347402811,-6.398070812,-194.7592163,6.279209137,1.183637857,0.135310829,-0.032240883,,,
-1.3649472,-4.792103767,-200.94664,6.357479095,1.181191683,0.050625071,-0.031637648,,,
-0.906092346,-4.891567707,-203.821579,6.410908222,1.281254411,-0.083720125,-0.03145353,,,
-0.787611485,-5.365311146,-202.0119781,6.515838146,1.279472232,-0.175426885,-0.032254712,,,
-0.45208028,-5.731668949,-200.3991699,6.507844925,1.416489482,-0.113872543,-0.032474411,,,
-0.405750841,-5.052770138,-201.8883514,6.39787674,1.358011246,0.067847632,-0.031690173,,,
-0.102037795,-4.743285656,-200.7348785,6.435096264,1.242122531,0.064551085,-0.032057689,,,
-1.391420126,-3.784704924,-201.5671387,6.799305916,1.258476377,-0.000393722,-0.033732214,,,
-1.768592834,-3.311451435,-204.4724884,6.946228981,1.398325324,0.03562443,-0.03397146,,,
-2.098139524,-3.193229437,-207.7805328,6.82043314,1.393404841,0.133712903,-0.032825179,,,
-2.653378725,-3.360751867,-206.8195953,6.570710182,1.392238617,0.326771379,-0.03177025,,,
-2.900043249,-3.385642529,-202.6657104,6.361118317,1.38983345,0.393330753,-0.031387245,,,
-2.335631609,-3.90206337,-199.7158051,6.385647774,1.417221069,0.229171142,-0.031973673,,,
-2.424349546,-2.05025053,-204.605011,6.629831314,1.224535823,0.129274726,-0.032403074,,,
-1.960571289,-0.762680113,-212.3809052,6.606862068,1.124802828,0.147136062,-0.03110855,,,
-1.621656418,-0.652344584,-213.0281982,6.605736256,1.182901025,0.280741841,-0.031008741,,,
-1.403788924,-3.167699099,-203.0883789,6.583076,1.394703388,0.37523374,-0.032414834,,,
-1.428891063,-4.981133461,-194.7392273,6.772115231,1.236037374,0.308525652,-0.034775301,,,
-2.117053986,-4.530050278,-197.622757,6.875612259,1.092534304,0.260881335,-0.034791602,,,
-3.251077652,-1.916644454,-209.3730774,6.835920811,1.213655114,0.323081821,-0.032649474,,,
-3.276903629,-0.896610439,-213.9468994,6.693982601,1.46405828,0.46749413,-0.031288056,,,
-2.970992327,-2.282195091,-205.7139282,6.52266264,1.641477942,0.59822017,-0.031707443,,,
-2.206430674,-4.634406567,-195.7994232,6.552066803,1.449567437,0.375790119,-0.033463157,,,
-2.173382521,-3.047681808,-200.4497681,6.805659294,1.060300469,0.124042228,-0.033951944,,,
-2.31114459,0.012734443,-215.7702789,6.862064838,1.06115973,0.17415072,-0.031802642,,,
-2.003251791,0.846250892,-222.2490387,6.819018364,1.313228965,0.331130862,-0.03068188,,,
-1.835320473,-1.756534934,-211.806427,6.727918148,1.601977706,0.349617481,-0.031764466,,,
-1.808691502,-4.688273907,-198.1929169,6.739748955,1.534673095,0.265143692,-0.034006003,,,
-1.966442823,-4.419608593,-198.1595917,6.850124836,1.358556151,0.152145401,-0.034568727,,,
-2.57879734,-1.790736914,-209.3662262,6.827297688,1.275532722,0.140639633,-0.032609355,,,
-2.463370562,-0.449755728,-215.26091,6.712650299,1.291082144,0.17058365,-0.031183787,,,
-1.692608118,-2.622754812,-206.5865936,6.561713219,1.260613561,0.152140021,-0.031762532,,,
-1.181378126,-6.079887867,-192.2815857,6.531363964,1.023446321,0.051021308,-0.033967704,,,
-1.200324297,-6.507739544,-190.4421234,6.640942574,0.711874783,-0.021161841,-0.034871185,,,
-1.730421543,-3.248340368,-202.7631989,6.713555336,0.685488522,-0.032205261,-0.033110325,,,
-2.140537739,-0.081168316,-215.4544983,6.72359848,0.989964426,0.129412115,-0.031206582,,,
-2.363921165,-0.984433889,-213.4021912,6.588107586,1.33846581,0.394980848,-0.03087179,,,
-1.866503119,-4.278997421,-199.8816223,6.425127983,1.286001086,0.47318396,-0.032144666,,,
-1.506227493,-5.727835178,-193.1215515,6.425181389,0.900965989,0.222351998,-0.033270142,,,
-2.411133528,-2.666875601,-203.8581696,6.460555077,0.678958237,0.074824333,-0.031691421,,,
-2.561729193,1.516981959,-218.9759369,6.416300297,1.034574151,0.184768155,-0.029301394,,,
-2.540131092,2.331614017,-222.9540558,6.36222887,1.394589424,0.34969604,-0.028536054,,,
-2.713171244,0.460141003,-213.0193939,6.202435493,1.355779767,0.43861258,-0.029116764,,,
-2.369043112,-2.230212688,-200.269989,6.191112995,1.128586888,0.199870691,-0.030913833,,,
-2.032495022,-2.284508228,-200.0430298,6.521787643,0.881492853,-0.020292945,-0.032601924,,,
-1.694838405,-0.191542864,-210.3969879,6.596278191,0.952183187,0.03359751,-0.031351581,,,
-2.197914124,2.266992569,-219.7605438,6.582959175,1.240197539,0.228695199,-0.029955146,,,
-2.403191328,0.761277735,-212.7047577,6.412998199,1.336126924,0.363997698,-0.030149764,,,
-1.835218549,-2.262045145,-199.2967377,6.355906487,1.007248044,0.22968404,-0.031891673,,,
-1.017099142,-3.886052608,-193.9872284,6.491299629,0.797062337,0.014151344,-0.03346251,,,
-1.858955145,-0.863911867,-205.98909,6.644468784,0.891853273,0.043341685,-0.032256411,,,
-2.471685648,2.267658472,-219.8082275,6.611440659,1.31470871,0.236449465,-0.030078222,,,
-2.487211227,2.066790581,-219.2491608,6.474806309,1.361731768,0.374234676,-0.029531727,,,
-1.919004321,-0.506497145,-205.7806091,6.38124752,1.189575434,0.314682037,-0.031009955,,,
-1.710081816,-2.466832399,-197.169342,6.514070034,0.898204684,0.023453079,-0.033037946,,,
-2.379252434,-0.705716729,-205.6694489,6.649233341,0.921900094,-0.000669434,-0.032329709,,,
-2.833289623,2.264028549,-218.1705017,6.608062267,1.182205319,0.139122024,-0.030288523,,,
-3.216544628,2.598782301,-219.4642944,6.488059998,1.34229815,0.296742499,-0.029563169,,,
-2.980967999,-0.385456324,-207.6896362,6.453587055,1.229633808,0.209345743,-0.031073226,,,
-2.171972275,-3.483025551,-196.1165924,6.600747108,0.929483235,0.105271563,-0.03365726,,,
-2.519928217,-1.804337263,-203.1211548,6.810863495,0.740569234,-0.00172761,-0.03353104,,,
-2.730718851,1.440580606,-217.8674316,6.818562984,0.986375988,0.131002396,-0.031296844,,,
-2.765598536,2.498036385,-222.1318512,6.758547306,1.207091928,0.343174696,-0.030425836,,,
-2.585242033,-0.174841166,-211.3340149,6.631092072,1.266936541,0.467026651,-0.031377306,,,
-1.944206953,-2.95878005,-201.2080841,6.612271786,1.115342021,0.409187764,-0.032862853,,,
-1.707933545,-2.138315201,-204.2422028,6.65439415,0.892682552,0.240724668,-0.032580897,,,
-2.590491295,1.369240999,-218.4046173,6.658467293,0.968981266,0.253642499,-0.030486843,,,
-2.524288654,3.086534262,-225.3835144,6.56553936,1.221458554,0.362866461,-0.029130522,,,
-2.344035149,2.130723476,-221.441925,6.507624149,1.400268078,0.431524485,-0.029387498,,,
-2.277617693,0.900963545,-213.7238007,6.395222187,1.354572177,0.337519526,-0.029922836,,,
-2.120415926,1.746218562,-214.4984741,6.40278244,0.960593522,0.176909104,-0.029850014,,,
-1.992514491,3.963536024,-222.6435242,6.595048428,0.849377751,0.065224081,-0.02962156,,,
-2.215150356,5.036528587,-228.8370819,6.589907646,0.933177412,0.121593609,-0.028797377,,,
-1.875227213,3.983613014,-224.2391205,6.557992458,0.91517818,0.119381271,-0.029245532,,,
-1.851372838,2.046019316,-213.7482758,6.63305378,0.725799501,0.049599957,-0.031032081,,,
-1.276412845,0.332573324,-207.1976929,6.818534374,0.52853781,-0.099658847,-0.032908351,,,
-1.339200616,2.280031681,-215.6436005,6.991481304,0.482705921,-0.186290339,-0.032421464,,,
-1.6346277,4.994622707,-227.0401764,6.949832916,0.667260587,-0.149393454,-0.030610586,,,
-1.722665668,4.681052685,-224.8359375,6.783199787,0.674951136,-0.069996886,-0.030169553,,,
-1.346452355,1.995219946,-212.4227142,6.715547562,0.609458387,-0.058704011,-0.031614075,,,
-1.145865202,0.245430529,-206.2641144,6.99186182,0.493458062,-0.229792744,-0.033897616,,,
-1.252223372,2.524410248,-215.6566315,7.09465313,0.381818175,-0.306407511,-0.032897913,,,
-1.805232644,5.891122341,-230.260498,7.06761694,0.394571036,-0.260683835,-0.030694005,,,
-2.143111229,4.872929573,-228.8598328,6.910052299,0.543764949,0.072299153,-0.030193382,,,
-1.545602083,2.234716892,-218.2739258,6.864177227,0.785032332,0.169800714,-0.031447536,,,
-0.862258613,1.01755476,-212.3384705,6.935276031,0.774320722,0.050882291,-0.03266142,,,
-1.36606431,2.465152502,-218.8489685,7.017495155,0.674226642,-0.002890565,-0.032065471,,,
-2.021304846,4.597711086,-228.358551,7.003892422,0.859836817,0.012336242,-0.030670594,,,
-1.411799073,4.907503128,-230.7989655,6.937654972,1.12125206,0.072609372,-0.030059298,,,
-0.903997302,3.436929703,-223.6097412,6.808224201,1.157040596,0.165776744,-0.030446903,,,
-1.251261353,1.993899703,-215.5276337,6.74729681,1.029981494,0.10845653,-0.031305948,,,
-1.860088706,1.368894458,-213.3174744,6.877504826,0.842091858,-0.090782486,-0.032240701,,,
-2.852342129,2.176442862,-217.5051727,6.988396168,0.98750037,0.019440873,-0.032129793,,,
-3.417872906,3.02926898,-221.690033,6.935808659,1.214898944,0.227941394,-0.031286064,,,
-3.174286366,1.556334376,-216.1229095,6.792518139,1.236085653,0.338858366,-0.031428959,,,
-3.389458895,-0.739333391,-206.8726501,6.760901451,1.022182703,0.284519225,-0.032681466,,,
-3.537829876,-0.9431113,-206.9825745,6.853869915,0.82845962,0.169084206,-0.03311327,,,
-4.072423935,0.849552572,-214.9590912,6.866079807,1.011683226,0.271234334,-0.031941333,,,
-4.464323997,2.253603458,-220.8326874,6.781705379,1.321649671,0.453332663,-0.030709699,,,
-4.586633205,2.224664211,-219.6538544,6.698767662,1.367700815,0.524852633,-0.030496927,,,
-4.266466618,1.26136148,-215.1789703,6.692183018,1.297188044,0.448845148,-0.031100544,,,
-4.023718357,1.361740112,-214.8636932,6.735486984,1.109808803,0.309767306,-0.03134772,,,
-4.0373559,2.945611715,-220.024292,6.784238338,1.09329915,0.260313094,-0.030834042,,,
-4.448114395,4.07756424,-226.3335419,6.735726357,1.197048545,0.343827158,-0.029760177,,,
-4.104618549,4.184560776,-226.8537445,6.667176723,1.342308879,0.348360419,-0.029389758,,,
-3.883100271,3.752539158,-224.5183563,6.65982914,1.398979902,0.25565207,-0.029662738,,,
-3.883025646,3.631978512,-222.4876709,6.687141895,1.1909554,0.112834908,-0.030056236,,,
-3.902791739,4.367690563,-224.6983337,6.728189945,1.029204965,0.078867331,-0.029943212,,,
-3.816179276,5.56211853,-229.2056885,6.786386967,1.197335839,0.141385272,-0.029608283,,,
-3.952405214,4.641358852,-227.6446228,6.80245018,1.500174522,0.378807217,-0.029881884,,,
-3.645701647,2.114441872,-220.1268768,6.801337719,1.673926592,0.600621581,-0.030897353,,,
-2.982416391,0.478808343,-214.6395721,6.930693626,1.536041498,0.542219281,-0.032289915,,,
-2.514233828,0.761167884,-215.4053192,7.053437233,1.21527195,0.344092399,-0.032744954,,,
-1.696218848,1.754562378,-219.6538696,7.044442177,1.119317532,0.190426379,-0.032070649,,,
-1.145798802,2.570704222,-220.8973083,6.957900047,1.160741568,0.127415285,-0.031498347,,,
-0.916487098,1.699471474,-215.4686432,6.921144009,1.286135077,0.174867436,-0.032121351,,,
-0.953706563,1.668645859,-213.5189819,7.056872845,1.089506149,0.096807994,-0.03305033,,,
-1.122918844,2.388044596,-216.8764496,7.103858948,0.908807814,0.011263331,-0.032755327,,,
-1.242731214,3.960169792,-222.0115967,7.104080677,0.839671373,-0.062420521,-0.031998692,,,
-1.098928928,4.250953197,-221.583252,7.0690732,0.970581651,-0.022193091,-0.031902561,,,
-1.193082571,4.51070261,-220.8195038,7.057911396,0.935733616,-0.003817814,-0.031962355,,,
-1.083518386,4.574394703,-220.1531372,6.991226196,0.897891223,-0.060864866,-0.031756196,,,
-1.191089511,5.187120914,-222.0176239,7.007053375,0.636285007,-0.149211407,-0.031560798,,,
-1.157788396,5.556548595,-223.4470978,7.018224716,0.543505907,-0.192302614,-0.031408887,,,
-1.174067497,5.303396225,-222.4391022,7.038647652,0.579856515,-0.113769427,-0.031643032,,,
-0.611537039,4.720763206,-220.7098541,7.029140472,0.754810691,-0.089627445,-0.031847878,,,
-0.666141748,5.538637161,-223.0527954,7.091656208,0.667617559,-0.081772596,-0.031793622,,,
